trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id,dropoff_location_id,fare_amount,tip_amount,total_amount,payment_type
1281,2,2025-06-24 02:47:00,2025-06-24 03:10:00,1,4.78,12,15,13.58,2.04,15.92,1
1282,2,2025-06-09 14:55:00,2025-06-09 15:22:00,3,3.75,9,10,11.54,1.15,12.99,2
1283,1,2025-06-05 23:15:00,2025-06-06 00:00:00,3,4.71,1,15,13.49,0.0,13.79,1
1284,2,2025-06-11 20:47:00,2025-06-11 20:53:00,2,3.69,4,15,12.97,1.3,14.57,2
1285,1,2025-06-05 14:39:00,2025-06-05 14:55:00,1,2.76,3,13,9.46,0.0,9.76,3
1286,2,2025-06-14 02:33:00,2025-06-14 03:20:00,4,0.2,2,3,3.08,0.0,3.38,1
1287,2,2025-06-11 20:38:00,2025-06-11 20:50:00,2,2.88,3,1,9.48,1.42,11.2,1
1288,1,2025-06-01 22:44:00,2025-06-01 22:57:00,3,3.93,3,11,15.74,0.0,16.04,1
1289,2,2025-06-22 13:32:00,2025-06-22 14:11:00,1,7.47,14,1,23.17,0.0,23.47,2
1290,2,2025-06-23 21:34:00,2025-06-23 21:46:00,2,3.23,2,5,12.53,0.0,12.83,2
1291,2,2025-06-16 23:08:00,2025-06-16 23:44:00,4,3.09,14,6,10.65,0.0,10.95,1
1292,2,2025-06-24 13:36:00,2025-06-24 14:27:00,4,5.62,8,2,19.34,3.87,23.51,2
1293,1,2025-06-30 02:49:00,2025-06-30 02:52:00,1,4.49,6,8,13.56,0.0,13.86,2
1294,2,2025-06-20 14:27:00,2025-06-20 14:52:00,4,4.93,4,15,14.57,0.0,14.87,1
1295,2,2025-06-13 11:11:00,2025-06-13 11:53:00,1,1.25,3,5,5.92,1.18,7.4,2
1296,1,2025-06-27 19:30:00,2025-06-27 19:58:00,3,0.2,5,4,3.17,0.32,3.79,2
1297,1,2025-06-16 14:56:00,2025-06-16 15:51:00,2,1.5,5,2,6.62,0.66,7.58,3
1298,1,2025-06-07 16:42:00,2025-06-07 17:13:00,1,1.75,5,10,7.78,1.56,9.64,2
1299,1,2025-06-14 02:51:00,2025-06-14 02:57:00,1,3.31,14,10,9.94,0.99,11.23,2
1300,1,2025-06-14 22:02:00,2025-06-14 22:04:00,1,2.85,1,5,10.24,0.0,10.54,1
1301,1,2025-06-23 20:18:00,2025-06-23 21:02:00,2,5.8,3,12,21.9,2.19,24.39,2
1302,1,2025-06-04 16:09:00,2025-06-04 16:29:00,4,2.51,15,6,8.68,1.3,10.28,3
1303,1,2025-06-18 13:52:00,2025-06-18 14:21:00,3,0.2,10,5,3.15,0.32,3.77,2
1304,2,2025-06-15 16:14:00,2025-06-15 17:07:00,3,5.89,5,3,19.54,0.0,19.84,1
1305,2,2025-06-14 16:50:00,2025-06-14 17:11:00,1,5.53,3,7,18.84,3.77,22.91,1
1306,2,2025-06-24 23:09:00,2025-06-24 23:39:00,2,4.59,15,11,16.42,3.28,20.0,1
1307,2,2025-06-20 11:07:00,2025-06-20 11:38:00,1,1.31,1,13,5.43,1.09,6.82,4
1308,2,2025-06-07 09:33:00,2025-06-07 10:14:00,1,4.23,10,9,16.41,0.0,16.71,2
1309,1,2025-06-25 17:23:00,2025-06-25 18:01:00,2,3.7,7,11,14.39,0.0,14.69,4
1310,1,2025-06-24 13:48:00,2025-06-24 14:19:00,1,2.72,1,5,11.22,0.0,11.52,2
1311,1,2025-06-05 10:23:00,2025-06-05 11:17:00,4,2.59,2,12,9.23,0.0,9.53,1
1312,1,2025-06-24 11:53:00,2025-06-24 12:04:00,1,5.53,3,4,18.4,2.76,21.46,3
1313,1,2025-06-15 03:34:00,2025-06-15 04:22:00,1,3.44,2,2,12.07,0.0,12.37,2
1314,1,2025-06-06 12:12:00,2025-06-06 12:47:00,3,3.18,2,8,9.87,0.0,10.17,2
1315,2,2025-06-18 18:45:00,2025-06-18 18:50:00,3,4.79,14,4,15.82,0.0,16.12,3
1316,1,2025-06-20 23:38:00,2025-06-21 00:22:00,1,2.41,3,11,9.59,1.44,11.33,1
1317,2,2025-06-30 22:07:00,2025-06-30 22:24:00,4,4.85,8,5,16.35,2.45,19.1,1
1318,1,2025-06-27 19:05:00,2025-06-27 19:38:00,2,6.24,7,7,18.98,1.9,21.18,2
1319,1,2025-06-20 08:01:00,2025-06-20 08:12:00,4,5.49,10,5,18.3,0.0,18.6,3
1320,2,2025-06-30 21:49:00,2025-06-30 22:30:00,1,3.61,3,8,12.37,1.24,13.91,1
1321,1,2025-06-08 04:55:00,2025-06-08 05:19:00,1,0.2,7,9,3.0,0.6,3.9,3
1322,1,2025-06-07 21:22:00,2025-06-07 21:46:00,1,3.18,6,8,12.0,2.4,14.7,4
1323,1,2025-06-30 23:11:00,2025-06-30 23:32:00,3,3.9,7,8,15.01,2.25,17.56,3
1324,2,2025-06-24 01:45:00,2025-06-24 02:36:00,3,2.83,3,12,10.96,1.1,12.36,2
1325,1,2025-06-16 20:12:00,2025-06-16 20:51:00,2,1.62,4,2,6.15,0.0,6.45,3
1326,1,2025-06-22 16:22:00,2025-06-22 16:44:00,4,1.76,2,15,7.98,0.0,8.28,2
1327,2,2025-06-20 02:48:00,2025-06-20 02:54:00,3,4.68,8,13,13.01,0.0,13.31,3
1328,1,2025-06-02 08:10:00,2025-06-02 08:23:00,1,3.8,7,3,12.32,1.85,14.47,1
1329,1,2025-06-23 08:24:00,2025-06-23 08:54:00,1,2.55,14,9,10.38,1.56,12.24,2
1330,1,2025-06-02 02:28:00,2025-06-02 03:10:00,1,1.85,4,1,8.7,0.0,9.0,1
1331,1,2025-06-19 13:40:00,2025-06-19 14:18:00,3,2.42,8,4,8.36,1.67,10.33,4
1332,1,2025-06-22 13:26:00,2025-06-22 14:00:00,1,2.97,15,9,10.29,2.06,12.65,2
1333,1,2025-06-20 10:57:00,2025-06-20 11:39:00,2,2.63,5,2,8.53,1.71,10.54,1
1334,2,2025-06-03 08:13:00,2025-06-03 08:53:00,1,3.77,4,14,13.24,0.0,13.54,2
1335,2,2025-06-17 06:55:00,2025-06-17 07:01:00,2,4.06,10,4,12.84,2.57,15.71,2
1336,2,2025-06-03 13:52:00,2025-06-03 14:28:00,4,2.32,10,8,9.55,0.0,9.85,1
1337,2,2025-06-02 11:15:00,2025-06-02 11:38:00,4,1.96,3,4,8.9,0.0,9.2,1
1338,1,2025-06-11 17:21:00,2025-06-11 17:54:00,1,3.87,15,10,11.35,2.27,13.92,1
1339,1,2025-06-19 22:38:00,2025-06-19 23:18:00,1,2.87,3,5,11.87,1.78,13.95,1
1340,2,2025-06-23 14:24:00,2025-06-23 14:58:00,1,0.2,7,8,3.0,0.3,3.6,1
1341,1,2025-06-03 12:27:00,2025-06-03 12:30:00,3,3.77,11,11,13.21,1.98,15.49,2
1342,2,2025-06-03 08:57:00,2025-06-03 09:23:00,3,0.2,7,12,3.12,0.0,3.42,1
1343,2,2025-06-06 06:14:00,2025-06-06 06:44:00,1,5.34,4,6,20.04,2.0,22.34,1
1344,1,2025-06-11 13:26:00,2025-06-11 13:33:00,1,5.16,7,12,17.5,0.0,17.8,4
1345,2,2025-06-12 08:58:00,2025-06-12 09:52:00,3,3.87,1,6,13.05,1.31,14.66,3
1346,1,2025-06-12 02:46:00,2025-06-12 03:06:00,4,3.45,8,11,10.63,1.59,12.52,1
1347,1,2025-06-04 11:25:00,2025-06-04 11:43:00,2,4.52,15,15,16.27,1.63,18.2,3
1348,1,2025-06-14 18:38:00,2025-06-14 19:03:00,3,2.66,14,11,10.84,1.08,12.22,1
1349,2,2025-06-15 12:16:00,2025-06-15 13:02:00,1,2.25,12,10,8.39,1.26,9.95,1
1350,1,2025-06-10 06:20:00,2025-06-10 06:30:00,1,2.95,4,5,11.97,2.39,14.66,1
1351,2,2025-06-07 11:03:00,2025-06-07 11:07:00,1,6.42,2,1,21.63,3.24,25.17,1
1352,2,2025-06-13 15:36:00,2025-06-13 16:15:00,2,2.75,1,5,9.82,0.0,10.12,1
1353,2,2025-06-18 09:53:00,2025-06-18 10:19:00,1,1.79,9,1,7.25,1.09,8.64,2
1354,2,2025-06-16 19:53:00,2025-06-16 19:56:00,3,3.72,15,14,14.75,1.48,16.53,1
1355,2,2025-06-02 05:52:00,2025-06-02 06:15:00,4,2.76,13,2,11.44,0.0,11.74,3
1356,2,2025-06-14 01:56:00,2025-06-14 02:32:00,1,0.31,12,10,3.35,0.67,4.32,2
1357,2,2025-06-22 06:27:00,2025-06-22 07:16:00,1,4.75,13,11,18.12,1.81,20.23,1
1358,2,2025-06-25 16:53:00,2025-06-25 17:13:00,1,3.13,1,10,10.65,1.6,12.55,1
1359,2,2025-06-12 09:37:00,2025-06-12 10:29:00,1,1.13,10,11,5.0,0.5,5.8,4
1360,1,2025-06-09 03:16:00,2025-06-09 03:46:00,1,0.24,1,8,3.16,0.47,3.93,2
1361,2,2025-06-30 00:35:00,2025-06-30 01:12:00,1,3.35,15,10,13.64,1.36,15.3,2
1362,2,2025-06-09 04:23:00,2025-06-09 04:41:00,1,3.91,5,14,14.7,1.47,16.47,1
1363,1,2025-06-29 16:29:00,2025-06-29 16:42:00,4,4.96,11,1,13.71,0.0,14.01,2
1364,1,2025-06-21 00:56:00,2025-06-21 01:35:00,4,5.52,12,4,16.75,3.35,20.4,1
1365,2,2025-06-12 17:11:00,2025-06-12 17:14:00,1,1.4,10,4,6.17,0.0,6.47,1
1366,2,2025-06-24 01:42:00,2025-06-24 02:12:00,3,0.2,4,4,3.0,0.0,3.3,1
1367,2,2025-06-19 22:20:00,2025-06-19 22:26:00,1,0.51,10,13,3.71,0.37,4.38,2
1368,1,2025-06-30 16:08:00,2025-06-30 16:33:00,1,0.2,10,1,3.05,0.3,3.65,1
1369,2,2025-06-14 05:42:00,2025-06-14 05:53:00,1,3.61,9,12,13.08,1.31,14.69,2
1370,1,2025-06-27 12:26:00,2025-06-27 12:30:00,1,2.95,7,13,11.32,0.0,11.62,1
1371,1,2025-06-26 17:34:00,2025-06-26 18:08:00,3,6.16,12,2,21.48,4.3,26.08,2
1372,2,2025-06-24 20:50:00,2025-06-24 21:25:00,1,3.16,4,14,11.12,1.11,12.53,1
1373,2,2025-06-12 01:30:00,2025-06-12 02:23:00,4,3.42,12,4,11.89,0.0,12.19,2
1374,2,2025-06-17 11:16:00,2025-06-17 11:23:00,4,1.22,2,15,5.7,1.14,7.14,2
1375,1,2025-06-28 13:03:00,2025-06-28 13:19:00,2,1.12,15,9,5.73,0.0,6.03,3
1376,2,2025-06-27 14:42:00,2025-06-27 15:26:00,1,3.89,13,5,11.7,1.17,13.17,1
1377,2,2025-06-04 17:01:00,2025-06-04 17:29:00,1,0.2,15,3,3.08,0.0,3.38,1
1378,2,2025-06-06 11:56:00,2025-06-06 12:24:00,4,6.06,12,15,17.75,3.55,21.6,1
1379,2,2025-06-06 18:03:00,2025-06-06 18:07:00,2,3.43,3,9,10.73,0.0,11.03,1
1380,1,2025-06-06 19:12:00,2025-06-06 19:39:00,1,2.8,12,5,11.0,0.0,11.3,4
1381,2,2025-06-16 07:42:00,2025-06-16 08:21:00,2,2.42,12,15,9.92,0.0,10.22,2
1382,2,2025-06-29 17:02:00,2025-06-29 17:32:00,4,2.57,5,13,10.44,1.57,12.31,1
1383,1,2025-06-09 08:22:00,2025-06-09 09:10:00,3,3.67,3,15,14.7,0.0,15.0,2
1384,1,2025-06-17 20:00:00,2025-06-17 20:45:00,3,0.2,6,8,3.1,0.46,3.86,3
1385,2,2025-06-27 18:20:00,2025-06-27 18:39:00,1,4.09,1,10,12.96,1.3,14.56,1
1386,1,2025-06-18 11:30:00,2025-06-18 11:52:00,2,2.88,1,14,11.45,0.0,11.75,2
1387,2,2025-06-13 15:55:00,2025-06-13 16:33:00,2,4.53,2,5,14.35,0.0,14.65,2
1388,1,2025-06-11 04:16:00,2025-06-11 04:28:00,1,1.95,10,13,7.47,0.75,8.52,3
1389,1,2025-06-13 16:20:00,2025-06-13 16:31:00,3,5.39,1,10,17.65,0.0,17.95,2
1390,2,2025-06-09 21:08:00,2025-06-09 21:10:00,3,4.71,6,4,15.62,0.0,15.92,2
1391,2,2025-06-21 05:52:00,2025-06-21 06:27:00,2,4.82,8,15,18.41,0.0,18.71,1
1392,1,2025-06-04 22:52:00,2025-06-04 23:02:00,4,4.85,6,13,18.95,0.0,19.25,4
1393,1,2025-06-11 02:57:00,2025-06-11 03:45:00,4,4.29,11,12,13.66,2.05,16.01,3
1394,1,2025-06-15 07:51:00,2025-06-15 07:55:00,4,3.75,6,4,12.7,2.54,15.54,3
1395,1,2025-06-01 08:42:00,2025-06-01 08:59:00,2,4.53,5,8,17.59,0.0,17.89,4
1396,1,2025-06-09 12:22:00,2025-06-09 13:10:00,3,4.75,4,11,15.78,0.0,16.08,4
1397,2,2025-06-10 17:57:00,2025-06-10 17:59:00,3,0.97,1,7,5.35,0.0,5.65,2
1398,1,2025-06-29 17:14:00,2025-06-29 17:53:00,1,4.18,8,9,12.87,1.29,14.46,4
1399,2,2025-06-11 13:17:00,2025-06-11 13:37:00,1,2.0,6,9,8.41,1.68,10.39,1
1400,2,2025-06-10 23:07:00,2025-06-10 23:16:00,1,1.08,7,8,6.12,0.61,7.03,3
1401,1,2025-06-20 08:03:00,2025-06-20 08:12:00,2,5.55,12,7,19.11,1.91,21.32,4
1402,2,2025-06-23 06:18:00,2025-06-23 06:58:00,3,7.9,1,5,23.79,0.0,24.09,1
1403,2,2025-06-19 14:44:00,2025-06-19 14:49:00,2,1.48,7,13,6.95,1.04,8.29,2
1404,1,2025-06-12 20:45:00,2025-06-12 20:50:00,1,2.49,6,11,8.78,0.0,9.08,2
1405,2,2025-06-19 15:37:00,2025-06-19 15:53:00,1,2.06,10,10,7.54,0.0,7.84,2
1406,1,2025-06-25 13:34:00,2025-06-25 13:37:00,4,2.64,13,7,11.32,0.0,11.62,1
1407,1,2025-06-17 01:14:00,2025-06-17 02:05:00,1,3.28,6,9,9.91,0.0,10.21,4
1408,1,2025-06-25 09:07:00,2025-06-25 09:34:00,1,2.44,5,13,10.39,0.0,10.69,1
1409,1,2025-06-19 19:32:00,2025-06-19 19:47:00,3,1.7,13,9,6.27,0.0,6.57,2
1410,1,2025-06-23 01:38:00,2025-06-23 01:42:00,1,2.68,1,4,8.9,0.89,10.09,1
1411,1,2025-06-06 15:03:00,2025-06-06 15:57:00,1,3.85,14,2,11.58,1.16,13.04,2
1412,1,2025-06-19 21:42:00,2025-06-19 21:45:00,1,0.21,10,15,3.0,0.6,3.9,3
1413,1,2025-06-27 18:27:00,2025-06-27 19:19:00,1,0.2,7,9,3.15,0.32,3.77,1
1414,2,2025-06-21 21:14:00,2025-06-21 21:28:00,2,5.7,8,7,15.72,3.14,19.16,1
1415,2,2025-06-11 02:45:00,2025-06-11 03:13:00,1,0.96,9,4,5.66,1.13,7.09,2
1416,1,2025-06-18 21:57:00,2025-06-18 22:22:00,2,2.3,8,4,9.67,0.0,9.97,4
1417,1,2025-06-11 13:31:00,2025-06-11 14:01:00,1,1.35,3,13,6.51,0.65,7.46,2
1418,1,2025-06-08 16:52:00,2025-06-08 17:07:00,1,5.17,10,4,19.24,2.89,22.43,2
1419,2,2025-06-29 01:22:00,2025-06-29 02:17:00,1,0.2,1,13,3.08,0.0,3.38,2
1420,2,2025-06-15 04:11:00,2025-06-15 05:00:00,1,3.76,1,6,12.3,0.0,12.6,1
1421,2,2025-06-10 12:31:00,2025-06-10 13:21:00,3,0.95,6,8,5.16,0.0,5.46,2
1422,1,2025-06-04 16:56:00,2025-06-04 17:04:00,1,2.27,7,3,8.65,0.0,8.95,2
1423,2,2025-06-06 12:41:00,2025-06-06 12:53:00,1,4.58,8,3,13.2,1.98,15.48,3
1424,2,2025-06-25 21:33:00,2025-06-25 22:01:00,4,7.21,2,7,21.82,2.18,24.3,3
1425,1,2025-06-13 08:07:00,2025-06-13 08:42:00,3,1.26,3,5,6.12,0.0,6.42,3
1426,2,2025-06-17 21:30:00,2025-06-17 22:05:00,4,7.16,8,4,23.45,3.52,27.27,3
1427,2,2025-06-07 03:49:00,2025-06-07 04:01:00,1,0.2,3,3,3.0,0.45,3.75,1
1428,2,2025-06-15 04:36:00,2025-06-15 05:22:00,1,2.6,9,8,8.81,0.0,9.11,1
1429,1,2025-06-29 10:38:00,2025-06-29 11:09:00,1,2.55,6,11,10.06,0.0,10.36,1
1430,2,2025-06-13 22:24:00,2025-06-13 23:18:00,1,2.76,10,12,11.59,1.74,13.63,2
1431,1,2025-06-19 08:28:00,2025-06-19 08:46:00,1,0.41,3,2,3.5,0.7,4.5,1
1432,2,2025-06-12 23:11:00,2025-06-12 23:49:00,1,2.07,10,11,7.31,1.46,9.07,2
1433,1,2025-06-27 22:48:00,2025-06-27 23:28:00,1,2.55,4,3,10.78,1.62,12.7,1
1434,1,2025-06-05 03:45:00,2025-06-05 04:38:00,1,6.96,3,8,22.95,0.0,23.25,1
1435,1,2025-06-03 09:00:00,2025-06-03 09:10:00,1,0.95,5,9,5.35,0.54,6.19,2
1436,2,2025-06-18 21:31:00,2025-06-18 21:57:00,3,3.03,6,5,11.98,1.8,14.08,1
1437,2,2025-06-28 13:14:00,2025-06-28 14:09:00,3,3.48,12,3,12.8,1.28,14.38,2
1438,2,2025-06-23 07:18:00,2025-06-23 08:04:00,4,4.43,9,15,16.44,0.0,16.74,1
1439,1,2025-06-09 02:26:00,2025-06-09 02:29:00,3,5.95,12,7,21.09,2.11,23.5,2
1440,2,2025-06-09 16:36:00,2025-06-09 17:02:00,3,0.2,4,8,3.03,0.0,3.33,1
1441,1,2025-06-01 06:07:00,2025-06-01 06:46:00,3,2.85,9,15,10.03,1.0,11.33,1
1442,2,2025-06-02 12:37:00,2025-06-02 13:20:00,1,4.07,7,1,12.8,1.92,15.02,3
1443,2,2025-06-03 14:30:00,2025-06-03 15:08:00,1,5.06,11,8,19.26,3.85,23.41,2
1444,1,2025-06-30 11:17:00,2025-06-30 12:07:00,3,0.2,1,6,3.07,0.0,3.37,3
1445,1,2025-06-07 23:19:00,2025-06-08 00:06:00,1,2.83,14,14,9.17,1.38,10.85,2
1446,2,2025-06-30 00:17:00,2025-06-30 01:04:00,1,0.2,14,9,3.0,0.0,3.3,3
1447,1,2025-06-28 22:39:00,2025-06-28 23:28:00,3,7.18,15,12,25.6,2.56,28.46,3
1448,1,2025-06-17 16:02:00,2025-06-17 16:37:00,1,3.62,7,14,10.53,1.58,12.41,1
1449,2,2025-06-23 19:47:00,2025-06-23 19:58:00,1,3.08,10,4,10.91,1.09,12.3,3
1450,2,2025-06-01 03:31:00,2025-06-01 03:52:00,3,2.33,2,6,8.39,0.84,9.53,4
1451,1,2025-06-04 22:02:00,2025-06-04 22:40:00,1,4.02,12,2,15.77,0.0,16.07,2
1452,2,2025-06-29 12:26:00,2025-06-29 12:29:00,2,2.82,4,11,11.3,0.0,11.6,1
1453,1,2025-06-12 05:29:00,2025-06-12 05:50:00,1,4.77,12,13,18.15,0.0,18.45,1
1454,2,2025-06-18 06:18:00,2025-06-18 07:05:00,2,0.63,3,10,4.1,0.41,4.81,1
1455,2,2025-06-09 13:36:00,2025-06-09 13:55:00,1,4.18,5,2,13.18,1.98,15.46,2
1456,1,2025-06-17 13:09:00,2025-06-17 13:33:00,1,2.32,8,14,9.75,1.95,12.0,4
1457,2,2025-06-27 15:13:00,2025-06-27 15:39:00,1,4.72,6,11,18.51,2.78,21.59,1
1458,1,2025-06-23 22:14:00,2025-06-23 22:51:00,1,5.46,2,9,19.95,2.0,22.25,1
1459,2,2025-06-22 06:50:00,2025-06-22 07:08:00,3,4.22,8,3,15.12,0.0,15.42,1
1460,2,2025-06-17 22:37:00,2025-06-17 23:15:00,4,3.4,15,1,11.52,2.3,14.12,1
1461,1,2025-06-29 15:33:00,2025-06-29 15:57:00,1,3.38,6,11,11.65,1.17,13.12,1
1462,2,2025-06-14 22:32:00,2025-06-14 22:44:00,3,3.01,13,1,10.81,0.0,11.11,2
1463,2,2025-06-28 00:20:00,2025-06-28 00:58:00,3,2.04,5,12,8.15,0.0,8.45,1
1464,1,2025-06-22 23:04:00,2025-06-22 23:49:00,3,0.2,15,15,3.04,0.0,3.34,1
1465,1,2025-06-20 03:49:00,2025-06-20 04:18:00,1,3.99,3,9,13.2,0.0,13.5,2
1466,1,2025-06-24 20:26:00,2025-06-24 20:40:00,4,0.2,13,3,3.17,0.63,4.1,1
1467,2,2025-06-03 10:45:00,2025-06-03 10:52:00,1,1.9,7,3,8.51,1.28,10.09,3
1468,1,2025-06-07 17:05:00,2025-06-07 17:19:00,1,6.53,5,2,23.78,2.38,26.46,4
1469,1,2025-06-10 06:04:00,2025-06-10 06:33:00,1,4.53,1,8,16.19,1.62,18.11,1
1470,2,2025-06-22 10:14:00,2025-06-22 10:51:00,2,4.04,15,8,14.72,0.0,15.02,3
1471,2,2025-06-12 01:08:00,2025-06-12 01:58:00,1,5.0,7,13,15.41,0.0,15.71,4
1472,1,2025-06-20 07:46:00,2025-06-20 08:26:00,1,2.16,6,8,8.27,0.0,8.57,2
1473,2,2025-06-09 02:35:00,2025-06-09 03:26:00,1,3.39,10,10,12.0,0.0,12.3,3
1474,2,2025-06-11 11:18:00,2025-06-11 11:28:00,1,5.18,4,5,17.0,0.0,17.3,1
1475,2,2025-06-18 11:30:00,2025-06-18 12:13:00,1,3.71,1,5,12.05,1.81,14.16,1
1476,1,2025-06-19 02:57:00,2025-06-19 03:42:00,1,4.29,8,13,14.6,0.0,14.9,3
1477,2,2025-06-05 14:45:00,2025-06-05 15:28:00,4,5.66,3,10,15.04,1.5,16.84,2
1478,1,2025-06-01 12:39:00,2025-06-01 13:12:00,1,0.32,7,13,3.46,0.52,4.28,2
1479,2,2025-06-12 18:30:00,2025-06-12 19:19:00,4,1.3,9,6,6.61,0.99,7.9,1
1480,2,2025-06-25 08:23:00,2025-06-25 08:48:00,4,1.07,7,9,5.0,0.0,5.3,1
1481,2,2025-06-07 20:15:00,2025-06-07 20:17:00,2,0.65,9,14,4.39,0.0,4.69,1
1482,1,2025-06-22 03:38:00,2025-06-22 03:58:00,3,7.38,8,6,19.09,2.86,22.25,3
1483,1,2025-06-17 19:22:00,2025-06-17 19:40:00,1,0.39,9,5,3.72,0.0,4.02,1
1484,1,2025-06-19 23:32:00,2025-06-19 23:35:00,1,4.62,11,1,15.14,1.51,16.95,3
1485,1,2025-06-02 15:59:00,2025-06-02 16:35:00,4,3.09,3,12,9.61,0.0,9.91,2
1486,1,2025-06-20 14:52:00,2025-06-20 15:11:00,4,1.62,12,10,6.74,1.01,8.05,4
1487,1,2025-06-24 19:51:00,2025-06-24 20:29:00,2,2.39,10,12,8.83,0.0,9.13,2
1488,1,2025-06-04 14:01:00,2025-06-04 14:24:00,1,3.42,7,7,13.83,1.38,15.51,3
1489,1,2025-06-12 16:33:00,2025-06-12 17:21:00,3,0.71,2,13,4.77,0.72,5.79,1
1490,1,2025-06-14 19:10:00,2025-06-14 19:51:00,1,0.2,12,13,3.06,0.0,3.36,2
1491,1,2025-06-22 12:33:00,2025-06-22 12:48:00,3,3.35,5,9,12.87,0.0,13.17,2
1492,1,2025-06-09 05:59:00,2025-06-09 06:44:00,2,0.95,7,4,4.91,0.0,5.21,3
1493,1,2025-06-06 21:44:00,2025-06-06 22:03:00,1,2.9,2,4,12.28,1.23,13.81,3
1494,2,2025-06-15 18:33:00,2025-06-15 18:49:00,3,6.02,12,12,16.2,1.62,18.12,2
1495,2,2025-06-29 21:20:00,2025-06-29 22:00:00,1,2.21,6,6,9.83,0.0,10.13,4
1496,1,2025-06-21 05:23:00,2025-06-21 05:34:00,4,5.03,4,9,16.35,2.45,19.1,2
1497,1,2025-06-12 15:17:00,2025-06-12 15:44:00,1,7.22,9,6,26.77,4.02,31.09,3
1498,2,2025-06-25 02:27:00,2025-06-25 02:52:00,1,4.03,8,11,12.84,1.28,14.42,1
1499,2,2025-06-29 10:31:00,2025-06-29 11:10:00,1,4.18,13,5,13.86,0.0,14.16,2
1500,1,2025-06-25 11:11:00,2025-06-25 11:21:00,1,4.89,2,7,15.48,0.0,15.78,1
1501,2,2025-06-26 23:24:00,2025-06-26 23:44:00,1,3.74,9,7,14.22,2.13,16.65,2
1502,2,2025-06-28 06:32:00,2025-06-28 06:51:00,3,4.31,11,2,13.63,1.36,15.29,2
1503,2,2025-06-25 05:38:00,2025-06-25 06:05:00,1,3.53,14,15,13.47,1.35,15.12,4
1504,2,2025-06-09 02:00:00,2025-06-09 02:27:00,4,5.31,14,6,16.02,3.2,19.52,1
1505,1,2025-06-05 11:23:00,2025-06-05 11:49:00,1,1.29,11,1,5.99,0.0,6.29,2
1506,2,2025-06-29 05:07:00,2025-06-29 05:41:00,1,2.15,10,12,9.81,1.96,12.07,1
1507,2,2025-06-28 18:04:00,2025-06-28 18:21:00,3,4.67,1,12,16.61,1.66,18.57,2
1508,1,2025-06-09 18:50:00,2025-06-09 19:02:00,1,5.75,3,8,18.31,0.0,18.61,1
1509,2,2025-06-14 08:00:00,2025-06-14 08:06:00,1,4.33,11,10,14.42,0.0,14.72,4
1510,2,2025-06-09 01:11:00,2025-06-09 01:42:00,1,2.32,13,10,9.0,0.0,9.3,1
1511,2,2025-06-22 00:51:00,2025-06-22 01:39:00,2,3.44,14,9,10.2,1.53,12.03,1
1512,1,2025-06-19 23:34:00,2025-06-19 23:52:00,2,3.14,2,12,12.74,2.55,15.59,2
1513,2,2025-06-03 17:18:00,2025-06-03 17:38:00,2,4.69,6,7,16.9,0.0,17.2,4
1514,1,2025-06-06 15:30:00,2025-06-06 15:38:00,4,0.2,13,14,3.0,0.3,3.6,1
1515,1,2025-06-17 16:16:00,2025-06-17 16:44:00,1,2.56,4,5,8.88,1.33,10.51,3
1516,2,2025-06-04 08:54:00,2025-06-04 09:25:00,1,2.23,13,4,9.81,1.47,11.58,1
1517,1,2025-06-21 05:42:00,2025-06-21 06:05:00,1,3.96,1,13,13.91,2.78,16.99,2
1518,2,2025-06-14 03:02:00,2025-06-14 03:05:00,1,0.2,10,6,3.0,0.3,3.6,3
1519,1,2025-06-08 04:54:00,2025-06-08 05:32:00,1,1.61,3,12,6.89,0.69,7.88,2
1520,1,2025-06-14 07:18:00,2025-06-14 07:44:00,3,1.42,1,14,6.06,0.0,6.36,1
1521,1,2025-06-07 18:03:00,2025-06-07 18:42:00,1,5.19,7,8,17.09,3.42,20.81,3
1522,2,2025-06-08 02:15:00,2025-06-08 02:54:00,2,3.35,9,6,13.3,1.33,14.93,3
1523,2,2025-06-08 16:43:00,2025-06-08 17:18:00,1,0.8,6,4,4.62,0.0,4.92,1
1524,2,2025-06-07 19:56:00,2025-06-07 20:15:00,2,3.47,11,4,12.67,0.0,12.97,2
1525,1,2025-06-26 21:56:00,2025-06-26 22:38:00,1,6.54,15,4,23.53,4.71,28.54,3
1526,2,2025-06-02 11:52:00,2025-06-02 12:19:00,3,0.97,9,2,5.36,0.54,6.2,2
1527,1,2025-06-25 11:20:00,2025-06-25 11:27:00,4,3.9,4,5,13.73,0.0,14.03,3
1528,2,2025-06-12 03:42:00,2025-06-12 03:58:00,3,3.07,3,1,11.79,1.77,13.86,1
1529,1,2025-06-05 03:47:00,2025-06-05 04:36:00,1,4.66,9,5,13.11,0.0,13.41,1
1530,1,2025-06-12 02:26:00,2025-06-12 03:05:00,1,6.88,8,2,23.92,3.59,27.81,4
1531,1,2025-06-29 20:23:00,2025-06-29 20:29:00,3,3.55,2,9,10.67,0.0,10.97,2
1532,1,2025-06-14 15:38:00,2025-06-14 16:16:00,4,4.19,14,15,11.77,1.77,13.84,2
1533,2,2025-06-30 05:55:00,2025-06-30 06:09:00,3,0.67,5,13,4.58,0.0,4.88,1
